"geo","geo_name","sect_perf","sect_perf_names","unit","unit_name","rnd_act","rnd_act_name","year","value","value_note","interpolated_flag"
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,50380000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,55148000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,47830000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2017,52465000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2018,52267000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2019,67725000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2020,72902000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2021,82412000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2022,NA,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2000,8123745,"Difference in Methodology",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2001,5569055,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2002,3481000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2003,2632964,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2004,2450000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2005,2394058,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2006,2377000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2007,2312847,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2008,2288000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2009,2391040,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2010,2271000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2011,1564537,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2012,775000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2013,401127,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,267000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,210000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,195397,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2017,211000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2018,246293,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2019,283000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2020,302925,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2021,302000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2022,275000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2000,919685000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2001,1180367000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2002,1377781000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2003,1576342000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2004,1628156000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2005,1744761000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2006,1993405000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2007,2023832000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2008,2352310000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2009,2932802000,"Break",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2010,3220445000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2011,3780303000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2012,4447273000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2013,4798852000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,5457593000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,6236880000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,7215163000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2017,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2018,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2019,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2020,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2021,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2022,NA,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2000,1267000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2001,1533000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2002,1597000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2003,2326000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2004,3222000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2005,3058000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2006,3316000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2007,3730000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2008,3079000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2009,2570000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2010,2714000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2011,1931000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2012,1773000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2013,1655000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,1697000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,1563000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,1606000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2017,1357000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2018,2646000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2019,2473000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2020,2373000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2021,2581000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2022,NA,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2000,252458000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2001,268375000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2002,259074000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2003,298073000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2004,310903000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2005,367375000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2006,396140000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2007,481627000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2008,486652000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2009,483423000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2010,453336000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2011,483509000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2012,552313000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2013,572461000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,621250000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,725259000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,561145000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2017,580324000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2018,582955000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2019,620954000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2020,651051000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2021,644388000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2022,627630000,"Provisional Value",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2000,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2001,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2002,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2003,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2004,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2005,NA,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2006,3896896000,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2007,4041612123,"",TRUE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2008,4273861973,"",TRUE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2009,4598675648,"",TRUE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2010,5023088000,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2011,5071731959,"",TRUE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2012,5230220107,"",TRUE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2013,5501985000,"Estimated",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2014,5958033000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2015,5928267000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","BRSRCH","Basic research",2016,5960816000,"Difference in Methodology",FALSE
